1.491295631585796422e-01,1.044745678958151902e-01,2.281578249455267493e-01,2.281578249455267493e-01,2.281578249455267493e-01,1.384170042290742975e-01,7.599679760311323085e-02,5.055618929900272673e-02,6.114217469852111647e-02,1.340006930395377938e-01,1.705464162957548990e-01,1.493670209455002784e-01,1.692582155641562114e-01,2.281578249455267493e-01,1.868226033190427127e-01,2.281578249455267493e-01,2.281578249455267493e-01,8.922775426019462219e-02,1.711210382044012768e-01,1.414250798761788608e-01,5.821585587156143798e-02,9.237924337879377390e-02,1.124096049544100751e-01,2.281578249455267493e-01,2.281578249455267493e-01,2.281578249455267493e-01,2.281578249455267493e-01,9.601576664780177295e-02,1.046192050940787793e-01,8.363787083461468597e-02,8.805536008947358051e-02,1.522075099512779917e-01,2.281578249455267493e-01,2.281578249455267493e-01,1.615830925919219396e-01,1.097597068267584519e-01
2.308598829297546784e-01,2.308598829297546784e-01,2.308598829297546784e-01,1.394964151936131103e-01,1.948060054129130414e-01,1.609653720321289547e-02,3.286888354172143312e-02,6.788490546385235469e-02,1.515923895505369157e-01,2.065945972624759763e-01,1.862236808268223909e-01,4.040244975978276448e-02,6.185304283485676402e-02,1.597654377296938155e-01,1.983362877669628821e-01,1.543271904495104596e-01,1.157171445039838625e-01,1.896020610895298164e-01,2.217053101590056030e-01,2.308598829297546784e-01,2.118277645707139223e-01,1.491039297994035118e-01,2.308598829297546784e-01,2.009368241810992606e-01,1.850249089276963799e-01,9.762598534599435662e-02,1.361971335769864011e-01,9.583655794686227192e-02,1.364828694288993671e-01,2.308598829297546784e-01,2.308598829297546784e-01,2.264712852127745424e-01,1.031187358122163250e-01,6.632778201915506822e-02,2.248308607993445077e-02,7.852164674881509376e-02
7.378266820134457560e-02,1.748036589907733460e-02,8.379607886329271116e-02,6.724746483134605435e-02,2.814827770830030662e-01,1.204221464778439943e-01,0.000000000000000000e+00,1.886018580548420170e-02,1.467672345993306648e-02,6.035693481683060413e-02,1.340176966536872349e-01,2.596305930113213534e-01,2.814827770830030662e-01,2.814827770830030662e-01,1.058273747077228544e-01,2.814827770830030662e-01,6.352156697325775370e-02,6.241913227738556808e-02,9.835579931564887579e-02,2.814827770830030662e-01,1.965187970523981364e-01,1.696492285549590084e-01,2.814827770830030662e-01,1.798303798381901131e-01,4.359450233378374395e-02,3.891762193852693619e-02,4.425271009827733831e-02,1.856063699642542530e-01,8.765499465516701783e-02,1.829042559133008117e-01,7.413617384755273598e-02,2.814827770830030662e-01,2.814827770830030662e-01,1.182858718886350413e-01,5.026307546526701669e-02,1.150796158090821725e-01
2.165862349861461533e-01,2.165862349861461533e-01,5.118627444128841936e-02,1.353196641074274065e-01,1.644315843344147654e-01,2.128763979035296905e-01,2.165862349861461533e-01,1.463448532287109360e-01,2.029307518220122564e-01,2.165862349861461533e-01,1.788229542643819114e-01,1.089185294357479655e-01,9.690481472172696176e-02,9.773618784475331112e-02,1.934207492669628992e-02,2.165862349861461533e-01,2.165862349861461533e-01,2.165862349861461533e-01,1.474142391968259747e-01,1.692841913486470284e-01,2.165862349861461533e-01,2.165862349861461533e-01,2.093797479487097546e-01,7.963269637022586667e-02,8.504747208775124967e-02,1.712624671455977021e-01,1.609554886427939646e-01,7.779360607167937203e-02,6.324795910776985497e-02,2.165862349861461533e-01,2.165862349861461533e-01,1.809742244412606005e-01,1.194360450644048471e-01,1.279261323531570016e-01,1.622939289557065179e-01,4.626161945190531560e-02
1.355746304601901375e-01,1.641059965683794863e-01,2.865285934121102052e-02,3.704558090958982169e-02,2.596765565895850156e-02,3.938298218720488568e-03,4.114601549574686714e-04,2.613401057876747410e-02,8.512801851821402699e-02,5.143585944901636620e-02,1.283840289737521179e-01,1.705768970249339211e-01,2.276662114882295751e-01,1.417741349165468623e-01,1.705176800284963212e-01,2.276662114882295751e-01,1.475406359204703977e-01,2.276662114882295751e-01,2.190736170417207640e-01,2.227929003469382718e-01,8.989775026296219218e-02,1.820880165944750717e-01,2.198632988620194961e-01,4.564802978839519604e-02,1.164215720169809315e-01,1.289358105163704860e-01,2.276662114882295751e-01,2.276662114882295751e-01,2.276662114882295751e-01,2.276662114882295751e-01,1.723249113595803073e-01,2.276662114882295751e-01,2.062993485064034682e-01,2.276662114882295751e-01,1.210894563344985103e-01,2.276662114882295751e-01
2.501455135602216329e-01,2.077966879187453375e-01,2.501455135602216329e-01,1.465479213589940544e-01,1.033866598357633948e-01,9.593025246774541590e-03,6.326276476589168252e-02,1.214833410886213688e-01,1.464103212758167960e-01,2.252827925415399057e-01,1.723608682548928295e-01,1.265713329220806149e-01,1.038819942380716788e-01,9.531461079070557840e-02,9.434747384473023135e-02,1.321297806484556803e-01,1.996565812164874387e-01,1.952211970548098641e-01,2.501455135602216329e-01,2.501455135602216329e-01,1.321383353336770539e-01,4.861855506047953884e-02,1.749588165254404304e-01,0.000000000000000000e+00,7.128371877378975041e-02,7.532452994914937139e-02,2.380448635935426827e-01,2.501455135602216329e-01,2.501455135602216329e-01,1.468741734006252520e-01,5.361911386743561936e-02,8.344914153539075008e-02,1.547748870347105121e-01,7.062136514881435512e-02,2.178479510083900506e-01,2.501455135602216329e-01
2.287282176784572463e-01,1.309223808276889500e-01,1.610568063713100351e-01,5.471854726148420167e-02,1.127954163117232678e-01,5.168249642296489366e-02,6.002765489583386516e-02,8.859260078063130317e-02,9.423921619624732460e-02,7.956787665030491674e-02,2.237678011700554859e-01,1.473264459134424886e-01,5.347995230167627151e-02,2.137915384385970508e-01,1.084934212997407804e-01,2.095643805141922111e-01,2.287282176784572463e-01,2.015825261666776003e-01,2.287282176784572463e-01,1.862952549388450230e-01,1.001373141609591816e-01,1.277136508932930070e-01,2.287282176784572463e-01,8.787835561679041563e-02,6.900761522222570443e-02,2.200461228699849558e-01,2.287282176784572463e-01,2.287282176784572463e-01,2.287282176784572463e-01,1.579029619569435328e-01,1.867562663657407196e-01,7.113649836883775834e-02,2.287282176784572463e-01,1.463369200066560183e-01,2.161076864294546040e-01,1.474102784189469384e-01
2.387660694995513699e-01,1.458696085222359051e-01,2.175597813006256986e-01,1.349367168133113748e-01,2.387660694995513699e-01,3.866389583758316623e-02,1.236733575860078926e-01,2.088173798222208999e-01,1.080792785229053449e-01,2.200629435282819846e-01,2.387660694995513699e-01,2.212302359436282839e-01,1.491922578523241505e-01,3.016093008319694138e-02,1.039392074425996015e-01,2.387660694995513699e-01,2.387660694995513699e-01,1.445204646354232569e-01,2.383184689471303241e-01,5.680171850833956593e-02,9.041456664211763861e-02,1.291196690473957187e-01,2.387660694995513699e-01,9.992562523034671795e-02,8.611190768627012548e-02,9.233918464027381090e-02,2.387660694995513699e-01,2.387660694995513699e-01,8.055415093579686159e-02,8.241858903605020492e-02,1.146822960740321445e-02,2.166539541025799473e-02,1.152597922768342810e-02,8.290417566980078090e-02,2.387660694995513699e-01,2.100249968440461856e-01
9.961320344578160346e-02,1.297582579548413328e-01,2.285882003877354185e-01,2.299213011776123916e-01,2.299213011776123916e-01,1.669511313717573497e-01,1.906681469439981957e-01,3.057008980159401160e-02,1.055675858686400126e-01,2.161816382818670668e-01,2.234826495381377343e-01,8.156917187272845482e-02,1.023219573248016073e-01,1.247238732028134872e-01,1.833137268561591537e-01,2.165189692385764419e-01,9.225467806075442201e-02,7.983228286851241917e-02,1.484483799432195772e-01,2.299213011776123916e-01,1.996490412418615856e-01,2.299213011776123916e-01,2.228374726799059458e-01,1.219076507512277252e-01,1.013798173139216219e-01,8.575944128998982952e-02,1.433234731027071274e-01,1.030478926300831266e-01,1.237809109905494975e-01,1.519966471131484476e-01,1.940950023762244847e-01,2.299213011776123916e-01,2.299213011776123916e-01,8.382301999712846174e-02,1.881970892011970986e-01,9.498402694249703793e-02
6.839893173951949734e-02,5.498881097027949472e-02,6.685751501590576906e-02,8.269631755764042524e-02,2.440832069779585167e-01,1.447201383508902595e-01,4.024472459403077157e-02,2.646702593972532352e-02,1.746695054758315782e-02,1.034123615289817139e-01,1.251861823114690797e-01,1.253446449647328542e-01,2.079389596950089458e-01,1.161059348815271230e-01,6.518035567228039340e-02,8.230653145482146049e-02,6.935977812941614140e-02,2.636912621426341224e-02,1.985420728889855657e-01,8.377786090747160741e-02,6.385437610263298980e-02,2.423252525182919004e-01,2.440832069779585167e-01,2.440832069779585167e-01,2.440832069779585167e-01,2.440832069779585167e-01,2.440832069779585167e-01,2.440832069779585167e-01,2.440832069779585167e-01,1.223496722250025093e-01,2.440832069779585167e-01,2.440832069779585167e-01,5.847090053670286197e-02,6.375995043209195523e-02,2.346528922936053363e-01,2.440832069779585167e-01
