4.402616981426418774e-02,3.803556109898355991e-02,1.779998536791828345e-01,2.375715313813075436e-01,1.977111805561251601e-01,2.557020504761823299e-01,2.476249858618483901e-01,3.752465212449304643e-02,2.019672716113050243e-02,1.478297510285855876e-01,2.917623055804786578e-02,8.135050626678826113e-02,1.755385191827204816e-01,1.936812660821818910e-01,1.460003493614378534e-01,2.557020504761823299e-01,2.557020504761823299e-01,3.435368387662943168e-02,3.467681286487733078e-02,2.557020504761823299e-01,2.557020504761823299e-01,1.765172434958743319e-01,2.557020504761823299e-01,4.970360386386786511e-02,4.898005155362129132e-02,4.001546427530345423e-02,6.349716043478583621e-03,5.029143604205842805e-02,5.457725532346774378e-02,1.071278758147369559e-01,1.710622652714572645e-01,2.557020504761823299e-01,2.385692613352760061e-01,2.324330869041093817e-01,1.478471208605141862e-01,1.025634300567683094e-01
9.337683100509064360e-02,4.799627875348469463e-02,1.225383663274710322e-01,2.119338397556645368e-02,4.957911427115406500e-02,7.635564199243874070e-03,1.000403783124432372e-02,2.081888411968886576e-03,7.285080367263532808e-02,3.182584012932377915e-01,2.101477739775979847e-01,5.484839702482248447e-02,8.167005105124251763e-02,1.612683455092931151e-01,1.203932112900600593e-01,8.313000606766447753e-02,1.494005655170970726e-01,3.182584012932377915e-01,2.528309226712947555e-01,1.377681928962021518e-01,1.204776288027229886e-01,4.124842662848733632e-02,1.068387839915465320e-01,2.156766702769478683e-01,2.259192020708244639e-02,1.045847834546756033e-01,1.404902891847606139e-01,3.182584012932377915e-01,3.182584012932377915e-01,3.182584012932377915e-01,1.672963054358013457e-01,1.077544113373191809e-01,6.228112718504264650e-02,1.193470294489451383e-01,7.087972845091995711e-02,2.908372638868806925e-01
2.281544942630942541e-01,2.281544942630942541e-01,1.547452993254395393e-01,2.865890537462801105e-02,4.681823518100255987e-02,1.730750721484980714e-01,2.281544942630942541e-01,2.281544942630942541e-01,2.110322008157331786e-01,1.590369293135357465e-01,1.404515953055974486e-01,1.547057772376773666e-01,8.302767930874352387e-02,1.944338710730731945e-01,2.281544942630942541e-01,2.197374944682732867e-01,2.281544942630942541e-01,9.206737766120966227e-02,1.774282326655919895e-01,1.443394643061248761e-01,7.902372420843863099e-02,5.928734952652242596e-02,1.555211811563938507e-01,3.763178579449907163e-02,1.584069035708865203e-01,1.810840097307556129e-01,1.343864236688020464e-01,7.450969017286024343e-02,1.601981274209139661e-01,7.127178454008387121e-02,2.281544942630942541e-01,1.827205644842807564e-01,2.208148325486533059e-01,1.138941730055958446e-01,1.291082745327037928e-01,2.281544942630942541e-01
1.909492499813676969e-01,1.742855291627234959e-02,1.451341034689090925e-01,1.256247307593907625e-01,1.570599169136147610e-01,2.319290783900881669e-01,1.383814753487268012e-01,8.791187491442253865e-02,2.319290783900881669e-01,1.047980701669306014e-01,1.750421267406333525e-01,1.129129726514632726e-01,2.319290783900881669e-01,2.184464287688187012e-01,2.319290783900881669e-01,1.612076630698451862e-01,1.381307620844604289e-01,1.848673823102418567e-01,2.319290783900881669e-01,6.032424023743399727e-02,8.235288686267458469e-02,2.319290783900881669e-01,1.909219460475647945e-01,5.384366702773545760e-02,7.659044426020165941e-02,5.263214009654450937e-02,2.186956932529241227e-01,1.689800466823043468e-01,2.319290783900881669e-01,2.319290783900881669e-01,1.865125279053375940e-01,6.958984565186969451e-02,1.407609667443882606e-01,1.259156260033353070e-01,1.360775434106913651e-01,1.859443088965631596e-01
9.103028648324762440e-02,7.417795280428621241e-02,1.489266104484160969e-01,2.314611999764747130e-01,2.314611999764747130e-01,1.385317704176762255e-01,2.131261889393160636e-01,1.078343249157694278e-01,7.877560786543129356e-02,1.750500070467051750e-01,5.371475035540174137e-02,8.993025526244466383e-02,2.314611999764747130e-01,1.764720531547994686e-01,1.806473999091030291e-01,1.045088609656739526e-01,2.314611999764747130e-01,3.805591186241447099e-02,1.637067025224606120e-01,1.919985818858409854e-01,1.477617954775066189e-01,1.003573387018382584e-01,2.314611999764747130e-01,2.314611999764747130e-01,2.314611999764747130e-01,2.314611999764747130e-01,1.309877035911044263e-01,1.608630993720586988e-01,8.375428010770971654e-02,7.135423978476425344e-02,4.916484470834499992e-02,1.071768196320987410e-01,1.467098149702499299e-01,2.047993373878121137e-01,2.314611999764747130e-01,2.314611999764747130e-01
2.561225062740212222e-01,2.561225062740212222e-01,2.017716349620847227e-01,2.561225062740212222e-01,1.204635680285371102e-01,2.371357644053058780e-02,9.652199881646139623e-02,3.472058926890050218e-02,9.047948021106758110e-02,1.744578215469994309e-01,7.495130920700453225e-02,1.840279911096639465e-01,1.801126469113065176e-01,2.435388942568782744e-01,1.780820261104468227e-01,2.561225062740212222e-01,8.567679938673296303e-02,4.166225865201602513e-02,1.144854247336593023e-01,7.351705854976278709e-02,5.343750723019034116e-02,1.114263713768967323e-01,2.561225062740212222e-01,2.561225062740212222e-01,2.561225062740212222e-01,1.232449221321722799e-01,2.578659855724739838e-02,1.042389306670855886e-01,1.152601466844214856e-01,1.833570764530182695e-01,2.561225062740212222e-01,2.561225062740212222e-01,1.153869130708170959e-01,6.119971613295485668e-02,4.353181950182024446e-02,7.933523228667539728e-02
1.202742131803102854e-01,8.343125153248825976e-02,8.334263295949721762e-02,6.961752878807117573e-02,2.426608218028766251e-01,7.138342154056960542e-02,1.314526135771431625e-01,1.400647497737448621e-01,8.859925122845185852e-02,9.049158070274734844e-02,1.180114388784254675e-01,8.031307406173142371e-02,8.795673052620227306e-02,1.104269360448178056e-01,2.426608218028766251e-01,2.043970207271077200e-01,2.426608218028766251e-01,9.116438177920528629e-02,1.343458063758879162e-01,2.180456632245475201e-01,8.649224434252748839e-02,9.056197635759823117e-02,2.426608218028766251e-01,1.970489633639604388e-01,2.426608218028766251e-01,2.268833360014596845e-01,2.041993480576450859e-01,2.003654847440022313e-01,8.946833277325935696e-02,1.136612479491353050e-01,1.125579782885292035e-01,1.716824425383895458e-01,2.339021378013759200e-01,2.415508310505878053e-01,2.426608218028766251e-01,1.884112305554663802e-01
1.138475619493233559e-01,5.301868532045284944e-03,1.337231918236032359e-02,1.309962276165948548e-02,2.541225990108785804e-01,2.267677111632872833e-01,2.541225990108785804e-01,2.541225990108785804e-01,1.242776702104189807e-01,1.840164512540928485e-02,4.028841554570386507e-02,1.638134331915931385e-01,2.490401689234352234e-01,2.220132107697896651e-01,2.541225990108785804e-01,4.476584481448947495e-02,1.619636774254947301e-02,2.205743903550947196e-02,5.205829621579865368e-02,2.300204414925526852e-01,2.541225990108785804e-01,2.541225990108785804e-01,1.379837392267873331e-01,8.072534303817033297e-02,2.541225990108785804e-01,1.061154975347877866e-01,1.037711464850438192e-01,5.497378332175038851e-02,2.541225990108785804e-01,6.344799561788602715e-02,8.556240509134227512e-02,1.509871785619816831e-01,7.471415406511777713e-02,1.751921449650012674e-01,2.377669501525541684e-01,1.647028770753273252e-01
2.411922688548098215e-01,8.492006522125135348e-02,5.201579034082352143e-02,7.272059520293688850e-02,7.785466347956353228e-02,9.507868796280111168e-02,4.104001857796002461e-02,2.198488640516877424e-01,2.229784989586569843e-01,2.411922688548098215e-01,1.211321223356653376e-01,8.769196801556700116e-02,2.091358545907379130e-01,6.660875217179845764e-02,1.036318131719266566e-01,1.690922515253196479e-01,2.398877148703835172e-01,2.411922688548098215e-01,1.334647882964441201e-01,2.411922688548098215e-01,2.269437285613001010e-01,2.411922688548098215e-01,2.105566181553981675e-01,5.369268336262334601e-02,1.034931908231727232e-01,6.044151564599092863e-02,9.490847232709685721e-02,2.411922688548098215e-01,2.411922688548098215e-01,2.411922688548098215e-01,1.302338844297118714e-01,6.572873487099278877e-02,3.697118157840637021e-02,5.127496523843892012e-02,1.174539018815829727e-01,2.411922688548098215e-01
2.440211341868337713e-01,1.592580220462199159e-01,5.201311556028859195e-02,3.083591057102353511e-02,1.734876753644925829e-01,2.043860441271607986e-01,2.270524955565079994e-01,1.582035032179575085e-01,2.440211341868337713e-01,1.020014422803751375e-01,2.985339000558619865e-02,3.344486173367515469e-02,5.100950351618391970e-02,1.236881042910164125e-01,2.440211341868337713e-01,2.440211341868337713e-01,2.106718695973452127e-01,1.541377797419961893e-01,1.135903556789584073e-01,1.531931542679658698e-01,1.725755343494417560e-01,7.362732813506345231e-02,1.424318299900370899e-01,2.314012388481072879e-01,9.994406565912306029e-02,4.952426941650796277e-02,1.153077338067357710e-01,8.036029708587812126e-02,2.170793671378038470e-01,9.126421959743559464e-02,1.563109735161916092e-01,2.195455134226856342e-01,2.237914581422303095e-01,2.115561549821769749e-01,2.440211341868337713e-01,1.606646211620727516e-01
